Mp1	AT3G22935.1	0.7185042500495911
Mp1	AT3G26470.1	0.5711133480072021
Mp1	AT3G13470.1	0.7206089496612549
Mp2	AT3G19980.1	0.5039835572242737
Mp2	AT3G22935.1	0.6081404685974121
Mp2	AT3G27000.1	0.6370024681091309
Mp2	AT3G17000.1	0.8716368079185486
Mp4	AT2G36990.1	0.5833346843719482
Mp4	AT3G22935.1	0.5823707580566406
Mp6	AT3G15280.1	0.7194041609764099
Mp6	AT3G53040.1	0.7861705422401428
Mp6	AT3G27280.1	0.6329477429389954
Mp6	AT1G13890.1	0.56660395860672
Mp6	AT1G15880.1	0.7029944658279419
Mp6	AT1G17530.1	0.7613838911056519
Mp6	AT3G15670.1	0.8568143844604492
Mp10	AT1G55890.1	0.5214223861694336
Mp10	AT5G28750.1	0.6559866666793823
Mp12	AT3G20000.1	0.6741200089454651
Mp14	AT3G26340.1	0.5389484763145447
Mp14	AT1G20140.1	0.6406684517860413
Mp14	AT3G27000.1	0.6460127234458923
Mp14	AT5G65060.1	0.558038592338562
Mp14	AT3G21860.1	0.6297470927238464
Mp14	AT3G21850.1	0.7710766792297363
Mp14	AT3G21840.1	0.6864485144615173
Mp14	AT3G21830.1	0.6545146703720093
Mp16	AT3G15280.1	0.6837775707244873
Mp16	AT3G53040.1	0.6009591221809387
Mp16	AT3G20000.1	0.9132253527641296
Mp16	AT3G27280.1	0.6263229250907898
Mp16	AT1G07400.1	0.5493154525756836
Mp16	AT3G18450.1	0.5506096482276917
Mp16	AT3G21600.1	0.7530155181884766
Mp17	AT4G14150.1	0.9569257497787476
Mp17	AT3G20000.1	0.5959576368331909
Mp17	AT3G19980.1	0.7457999587059021
Mp17	AT3G18880.1	0.7287433743476868
Mp17	AT3G13470.1	0.8961591720581055
Mp17	AT3G15580.1	0.5615503787994385
Mp17	AT3G15710.1	0.5485799312591553
Mp19	AT3G15280.1	0.695563018321991
Mp19	AT3G53040.1	0.828548014163971
Mp19	AT3G20000.1	0.7388200163841248
Mp19	AT3G27280.1	0.6586831212043762
Mp19	AT1G07400.1	0.6619968414306641
Mp19	AT3G15670.1	0.8997842073440552
Mp21	AT1G33850.1	0.5575079917907715
Mp21	AT3G56910.1	0.8109625577926636
Mp21	AT5G10910.1	0.8605174422264099
Mp21	AT5G08180.1	0.6201620697975159
Mp21	AT5G15520.1	0.6206604838371277
Mp21	AT3G53430.1	0.5462222099304199
Mp21	AT5G11310.1	0.5320872068405151
Mp21	AT5G15010.1	0.5281661748886108
Mp21	AT1G55890.1	0.6458805799484253
Mp21	AT3G18880.1	0.8205147385597229
Mp21	AT3G13470.1	0.9036864638328552
Mp21	AT3G28900.1	0.6270005106925964
Mp21	AT3G13160.1	0.7397835850715637
Mp21	AT3G13150.1	0.5577639937400818
Mp21	AT3G13120.1	0.8707109689712524
Mp21	AT5G28750.1	0.6033260226249695
Mp21	AT5G28460.1	0.5866615772247314
Mp21	AT5G28370.1	0.5842185020446777
Mp21	AT1G53460.1	0.7481777667999268
Mp21	AT1G12960.1	0.5127115845680237
Mp21	AT1G07740.1	0.6608870029449463
Mp21	AT1G23290.1	0.8929531574249268
Mp21	AT3G25210.1	0.7338700890541077
Mp21	AT5G23535.1	0.8977916836738586
Mp21	AT5G52670.1	0.572715699672699
Mp21	AT5G56940.1	0.7995205521583557
Mp21	AT3G14580.1	0.5850205421447754
Mp21	AT3G22670.1	0.7711811065673828
Mp21	AT3G16780.1	0.6243232488632202
Mp21	AT5G53070.1	0.6541990041732788
Mp21	AT3G15630.1	0.5592371821403503
Mp21	AT3G46040.1	0.5705817937850952
Mp21	AT5G15280.1	0.6451361775398254
Mp21	AT3G45020.1	0.6099669933319092
Mp23	AT3G15280.1	0.75560462474823
Mp23	AT3G12580.1	0.5692803859710693
Mp23	AT3G13470.1	0.7676489949226379
Mp23	AT1G07400.1	0.6838480234146118
Mp23	AT1G23201.2	0.8074284195899963
Mp24	AT3G12580.1	0.6255795955657959
Mp24	AT3G27280.1	0.5234901309013367
Mp24	AT1G13900.1	0.5077416300773621
Mp24	AT1G07400.1	0.5910951495170593
Mp24	AT3G15670.1	0.5317535400390625
Mp30	AT3G15280.1	0.5507086515426636
Mp30	AT5G09590.1	0.7021351456642151
Mp30	AT5G16950.1	0.8349357843399048
Mp30	AT3G12580.1	0.7279829978942871
Mp30	AT3G13470.1	0.7259751558303833
Mp30	AT3G27820.1	0.7885997295379639
Mp30	AT5G28540.1	0.7957956790924072
Mp30	AT5G15530.1	0.5285653471946716
Mp30	AT1G13900.1	0.8268719911575317
Mp30	AT1G07400.1	0.8419684767723083
Mp30	AT1G32710.1	0.6878296136856079
Mp30	AT1G23201.2	0.8912262916564941
Mp30	AT3G15580.1	0.5656534433364868
Mp30	AT3G19840.1	0.5408675074577332
Mp30	AT3G15710.1	0.5093370079994202
Mp30	AT3G15670.1	0.6197981238365173
Mp31	AT5G16060.1	0.7383370995521545
Mp31	AT3G22935.1	0.8802492618560791
Mp31	AT3G17000.1	0.8680577278137207
Mp32	AT3G52860.1	0.6224278211593628
Mp32	AT3G12580.1	0.5730926990509033
Mp32	AT3G22950.1	0.6243333220481873
Mp32	AT3G22935.1	0.8564450144767761
Mp32	AT3G26470.1	0.5127249360084534
Mp32	AT3G23860.2	0.5227990746498108
Mp32	AT1G23490.1	0.7220197916030884
Mp32	AT3G21850.1	0.7174925804138184
Mp32	AT3G14560.1	0.6544109582901001
Mp33	AT5G10270.1	0.608652651309967
Mp33	AT3G20000.1	0.6486175060272217
Mp33	AT3G22935.1	0.523845911026001
Mp33	AT1G15880.1	0.511884868144989
Mp36	AT3G13470.1	0.6577049493789673
Mp36	AT5G66700.1	0.8495127558708191
Mp38	AT3G20000.1	0.5466829538345337
Mp38	AT1G03600.1	0.8714853525161743
Mp41	AT3G19980.1	0.7298334836959839
Mp41	AT3G21860.1	0.689428448677063
Mp41	AT3G21850.1	0.6358362436294556
Mp42	AT5G10270.1	0.8058626651763916
Mp42	AT3G20000.1	0.5695703625679016
Mp42	AT3G15710.1	0.5159433484077454
Mp42	AT3G44210.1	0.7844114899635315
Mp46	AT1G18170.1	0.5435165166854858
Mp46	AT5G09590.1	0.5292671918869019
Mp46	AT1G20650.1	0.528369128704071
Mp46	AT5G01050.1	0.806071400642395
Mp46	AT5G15080.1	0.6318896412849426
Mp46	AT3G28853.1	0.5230513215065002
Mp46	AT3G12580.1	0.6140162944793701
Mp46	AT3G19980.1	0.9385007619857788
Mp46	AT3G13470.1	0.7390111684799194
Mp46	AT3G13400.1	0.7173651456832886
Mp46	AT3G13390.1	0.7730984687805176
Mp46	AT5G28540.1	0.5718550682067871
Mp46	AT1G20580.1	0.6444210410118103
Mp46	AT1G18140.1	0.8647260665893555
Mp46	AT1G18040.1	0.6201951503753662
Mp46	AT1G05990.1	0.5958756804466248
Mp46	AT1G53050.1	0.520477831363678
Mp46	AT1G20140.1	0.7732954025268555
Mp46	AT1G03740.1	0.5158207416534424
Mp46	AT1G03445.1	0.9043879508972168
Mp46	AT3G24790.2	0.5699993968009949
Mp46	AT3G25760.1	0.7691439986228943
Mp46	AT3G25490.1	0.5047829747200012
Mp46	AT5G43320.1	0.6348209977149963
Mp46	AT3G21860.1	0.8273335695266724
Mp46	AT3G21850.1	0.7831647992134094
Mp46	AT3G21840.1	0.774994432926178
Mp46	AT3G21830.1	0.5591740012168884
Mp46	AT5G49860.1	0.6392542719841003
Mp46	AT5G47070.1	0.5698001980781555
Mp46	AT5G60080.1	0.5042142271995544
Mp46	AT5G66710.1	0.5433277487754822
Mp46	AT3G23340.1	0.6601845026016235
Mp47	AT1G47820.1	0.5715633034706116
Mp47	AT3G15280.1	0.8277797102928162
Mp47	AT3G53040.1	0.8637932538986206
Mp47	AT5G10270.1	0.7152700424194336
Mp47	AT3G20000.1	0.7127077579498291
Mp47	AT3G22935.1	0.521147608757019
Mp47	AT3G13470.1	0.8053147196769714
Mp47	AT3G27280.1	0.8247759342193604
Mp47	AT3G13120.1	0.7074049711227417
Mp47	AT1G15880.1	0.7399617433547974
