Mp1	AT4G30010.1	0.5969712734222412
Mp1	AT2G07110.1	0.6310039758682251
Mp2	AT2G06520.1	0.7207384705543518
Mp2	AT2G16740.1	0.8241843581199646
Mp2	AT3G10090.1	0.6401424407958984
Mp2	AT4G21020.1	0.6003032922744751
Mp2	AT1G53930.1	0.6013655066490173
Mp2	AT2G31200.1	0.627479076385498
Mp2	AT2G07110.1	0.5650103688240051
Mp2	AT2G38730.1	0.6937241554260254
Mp4	AT3G10090.1	0.7612143754959106
Mp4	AT1G53930.1	0.7852883338928223
Mp4	AT4G03040.1	0.8212488889694214
Mp6	AT2G36640.1	0.7350850105285645
Mp6	AT2G37410.1	0.5550220608711243
Mp6	AT4G21020.1	0.7527740001678467
Mp6	AT4G13560.1	0.9322431087493896
Mp6	AT4G04480.1	0.6802727580070496
Mp6	AT2G03740.1	0.7747576832771301
Mp6	AT2G18340.1	0.9464288949966431
Mp6	AT1G05060.1	0.5732626914978027
Mp10	AT3G10090.1	0.7013833522796631
Mp10	AT4G29510.1	0.5321670174598694
Mp10	AT2G38730.1	0.539160966873169
Mp11	AT1G51160.1	0.7725037336349487
Mp12	AT5G15090.1	0.5513368844985962
Mp12	AT3G01280.1	0.5983536243438721
Mp12	AT3G24160.1	0.5287956595420837
Mp14	AT2G20160.1	0.7883158922195435
Mp14	AT2G25700.1	0.6777714490890503
Mp14	AT3G49100.1	0.6225402355194092
Mp14	AT1G73030.1	0.5694016814231873
Mp14	AT1G53950.1	0.5613338351249695
Mp14	AT4G03040.1	0.7251150012016296
Mp14	AT2G07110.1	0.6196098327636719
Mp14	AT2G29570.1	0.6711074709892273
Mp16	AT2G36640.1	0.7581416368484497
Mp16	AT3G48570.1	0.766665518283844
Mp16	AT5G15090.1	0.9208465218544006
Mp16	AT3G01280.1	0.910844087600708
Mp16	AT3G11070.1	0.8080159425735474
Mp16	AT3G07430.1	0.5312151312828064
Mp16	AT3G46740.1	0.777995765209198
Mp16	AT4G21020.1	0.7849063277244568
Mp16	AT4G27990.1	0.6489800214767456
Mp16	AT3G50830.1	0.5245816111564636
Mp16	AT1G50400.1	0.8864955902099609
Mp16	AT4G08140.1	0.5913242101669312
Mp16	AT1G13930.1	0.8421390652656555
